"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/07/2015";"0300";"15,9";"16,5";"15,9";"88,0";"88,0";"86,0";"14,0";"14,1";"14,0";"931,0";"931,0";"930,8";"2,2";"155,0";"4,1";"";"0,0"
"02/07/2015";"0400";"15,7";"16,0";"15,7";"89,0";"89,0";"88,0";"13,8";"14,1";"13,8";"931,1";"931,1";"930,9";"0,7";"188,0";"4,1";"";"0,0"
"02/07/2015";"0500";"15,6";"15,7";"15,3";"89,0";"90,0";"89,0";"13,8";"13,8";"13,5";"930,6";"931,2";"930,6";"0,7";"133,0";"3,9";"";"0,0"
"02/07/2015";"0600";"15,7";"15,8";"15,6";"87,0";"89,0";"87,0";"13,6";"13,8";"13,5";"930,2";"930,7";"930,2";"0,9";"124,0";"2,7";"";"0,0"
"02/07/2015";"0700";"15,5";"15,7";"15,5";"88,0";"88,0";"87,0";"13,5";"13,6";"13,4";"930,0";"930,2";"929,8";"0,9";"149,0";"3,9";"";"0,0"
"02/07/2015";"0800";"15,3";"15,5";"15,3";"90,0";"90,0";"88,0";"13,7";"13,7";"13,5";"929,7";"930,0";"929,6";"1,2";"126,0";"3,5";"";"0,0"
"02/07/2015";"0900";"15,3";"15,4";"15,3";"90,0";"90,0";"90,0";"13,8";"13,8";"13,6";"930,1";"930,1";"929,7";"1,1";"152,0";"3,2";"";"0,0"
"02/07/2015";"1000";"15,8";"15,8";"15,3";"89,0";"91,0";"89,0";"14,0";"14,1";"13,8";"930,3";"930,3";"930,0";"1,3";"108,0";"3,3";"5,30";"0,0"
"02/07/2015";"1100";"16,4";"16,4";"15,8";"80,0";"89,0";"80,0";"12,9";"14,1";"12,8";"931,0";"931,0";"930,3";"2,3";"95,0";"4,6";"129,00";"0,0"
"02/07/2015";"1200";"17,0";"17,4";"16,3";"79,0";"80,0";"78,0";"13,4";"13,7";"12,7";"931,2";"931,3";"930,9";"2,7";"82,0";"5,2";"660,50";"0,0"
"02/07/2015";"1300";"17,6";"17,6";"17,0";"80,0";"81,0";"79,0";"14,0";"14,1";"13,4";"931,0";"931,3";"931,0";"2,6";"78,0";"5,6";"535,90";"0,0"
"02/07/2015";"1400";"17,9";"17,9";"17,5";"78,0";"80,0";"77,0";"13,9";"14,3";"13,7";"931,1";"931,2";"930,8";"2,6";"101,0";"6,6";"517,20";"0,0"
"02/07/2015";"1500";"18,4";"18,5";"17,8";"75,0";"78,0";"74,0";"13,8";"14,4";"13,5";"930,4";"931,1";"930,4";"2,4";"97,0";"5,8";"821,70";"0,0"
"02/07/2015";"1600";"18,8";"19,1";"18,4";"73,0";"75,0";"73,0";"13,9";"14,3";"13,6";"929,4";"930,4";"929,4";"1,2";"108,0";"4,9";"778,30";"0,0"
"02/07/2015";"1700";"19,0";"19,1";"18,8";"71,0";"74,0";"71,0";"13,7";"14,1";"13,6";"928,3";"929,4";"928,3";"2,2";"101,0";"4,4";"417,90";"0,0"
"02/07/2015";"1800";"19,7";"19,7";"19,0";"69,0";"71,0";"68,0";"13,8";"14,0";"13,5";"927,5";"928,4";"927,5";"2,2";"95,0";"4,2";"807,00";"0,0"
"02/07/2015";"1900";"19,3";"19,8";"19,3";"71,0";"71,0";"69,0";"13,8";"13,9";"13,6";"927,2";"927,5";"927,1";"2,7";"90,0";"5,2";"408,10";"0,0"
"02/07/2015";"2000";"19,1";"19,3";"19,1";"72,0";"72,0";"71,0";"13,9";"13,9";"13,8";"927,1";"927,3";"927,0";"1,8";"83,0";"5,1";"87,90";"0,0"
"02/07/2015";"2100";"18,4";"19,1";"18,4";"78,0";"78,0";"72,0";"14,6";"14,6";"13,9";"926,9";"927,3";"926,9";"1,7";"82,0";"4,2";"";"0,0"
"02/07/2015";"2200";"17,6";"18,4";"17,6";"83,0";"83,0";"78,0";"14,6";"14,8";"14,6";"927,3";"927,6";"927,0";"1,9";"108,0";"4,0";"";"0,0"
"02/07/2015";"2300";"17,3";"17,6";"17,3";"84,0";"84,0";"83,0";"14,7";"14,7";"14,6";"927,6";"927,6";"927,3";"1,3";"110,0";"3,9";"";"0,0"
"03/07/2015";"0000";"17,2";"17,4";"17,1";"85,0";"85,0";"84,0";"14,7";"14,7";"14,5";"928,2";"928,2";"927,6";"0,7";"160,0";"2,7";"";"0,0"
"03/07/2015";"0100";"17,3";"17,3";"17,2";"85,0";"85,0";"85,0";"14,7";"14,7";"14,6";"927,7";"928,2";"927,4";"0,9";"73,0";"2,2";"";"0,0"
"03/07/2015";"0200";"17,3";"17,4";"17,3";"85,0";"85,0";"85,0";"14,8";"14,8";"14,7";"927,5";"927,7";"927,2";"0,7";"100,0";"2,9";"";"0,0"
"03/07/2015";"0300";"17,2";"17,3";"17,1";"86,0";"86,0";"85,0";"14,9";"14,9";"14,8";"926,6";"927,5";"926,5";"1,1";"102,0";"3,4";"";"0,0"
"03/07/2015";"0400";"17,2";"17,2";"17,2";"85,0";"86,0";"85,0";"14,7";"14,9";"14,7";"926,4";"926,6";"926,1";"1,4";"77,0";"4,1";"";"0,0"
"03/07/2015";"0500";"17,0";"17,2";"17,0";"85,0";"85,0";"85,0";"14,5";"14,7";"14,5";"925,8";"926,4";"925,8";"1,7";"79,0";"4,2";"";"0,0"
"03/07/2015";"0600";"16,7";"17,0";"16,7";"87,0";"87,0";"85,0";"14,6";"14,7";"14,5";"925,3";"925,8";"925,3";"2,8";"88,0";"5,5";"";"0,2"
"03/07/2015";"0700";"16,5";"16,7";"16,5";"89,0";"89,0";"87,0";"14,8";"14,8";"14,6";"925,3";"925,7";"925,2";"1,9";"110,0";"5,3";"";"2,2"
"03/07/2015";"0800";"16,4";"16,5";"16,4";"91,0";"91,0";"89,0";"14,9";"15,0";"14,7";"925,7";"926,0";"925,3";"1,2";"131,0";"4,7";"";"6,0"
"03/07/2015";"0900";"15,5";"16,4";"15,5";"91,0";"92,0";"91,0";"14,1";"15,0";"14,1";"926,7";"927,2";"925,6";"2,3";"246,0";"4,7";"0,60";"8,6"
"03/07/2015";"1000";"15,7";"15,7";"15,4";"92,0";"92,0";"91,0";"14,4";"14,4";"14,1";"926,5";"926,7";"926,4";"0,0";"134,0";"4,7";"1,40";"0,8"
"03/07/2015";"1100";"16,2";"16,2";"15,7";"92,0";"92,0";"92,0";"14,8";"14,9";"14,4";"926,9";"927,0";"926,5";"0,2";"56,0";"1,7";"44,40";"0,4"
"03/07/2015";"1200";"16,7";"16,7";"16,2";"91,0";"92,0";"91,0";"15,3";"15,3";"14,8";"927,2";"927,2";"926,8";"2,3";"90,0";"4,0";"136,70";"0,2"
"03/07/2015";"1300";"16,6";"16,9";"16,6";"91,0";"91,0";"90,0";"15,1";"15,4";"15,1";"927,1";"927,2";"926,9";"2,3";"80,0";"5,2";"291,10";"0,4"
"03/07/2015";"1400";"16,9";"17,1";"16,6";"91,0";"91,0";"90,0";"15,4";"15,5";"15,0";"926,9";"927,2";"926,8";"0,6";"71,0";"5,2";"333,50";"2,4"
"03/07/2015";"1500";"17,1";"17,1";"16,6";"91,0";"91,0";"90,0";"15,5";"15,6";"15,1";"926,6";"927,5";"926,6";"1,1";"309,0";"4,2";"269,20";"6,4"
"03/07/2015";"1600";"17,2";"17,2";"16,9";"91,0";"91,0";"91,0";"15,7";"15,7";"15,4";"926,3";"926,8";"926,1";"0,8";"291,0";"3,4";"358,90";"2,2"
"03/07/2015";"1700";"17,4";"17,4";"16,8";"91,0";"91,0";"90,0";"15,9";"15,9";"15,3";"925,1";"926,4";"925,1";"0,2";"331,0";"4,3";"355,10";"1,8"
"03/07/2015";"1800";"18,1";"18,1";"17,2";"82,0";"91,0";"82,0";"14,9";"15,9";"14,9";"923,3";"925,1";"923,3";"2,2";"331,0";"7,5";"552,40";"0,0"
"03/07/2015";"1900";"18,3";"18,3";"17,9";"80,0";"82,0";"80,0";"14,7";"15,0";"14,6";"923,4";"923,5";"923,2";"2,9";"329,0";"9,9";"393,40";"0,0"
"03/07/2015";"2000";"18,2";"18,3";"18,0";"79,0";"80,0";"79,0";"14,5";"14,7";"14,5";"924,1";"924,2";"923,4";"2,5";"336,0";"9,9";"163,80";"0,0"
"03/07/2015";"2100";"18,0";"18,2";"17,9";"81,0";"82,0";"79,0";"14,8";"14,8";"14,5";"924,1";"924,1";"923,7";"1,7";"334,0";"5,4";"5,20";"0,0"
"03/07/2015";"2200";"17,7";"18,3";"17,6";"83,0";"83,0";"80,0";"14,7";"14,9";"14,6";"924,3";"924,4";"924,1";"2,3";"292,0";"6,4";"";"0,0"
"03/07/2015";"2300";"18,0";"18,4";"17,7";"79,0";"83,0";"77,0";"14,2";"14,8";"14,2";"924,8";"924,8";"924,2";"3,2";"289,0";"6,5";"";"0,0"
"04/07/2015";"0000";"17,5";"18,0";"17,4";"81,0";"82,0";"79,0";"14,2";"14,3";"14,2";"925,0";"925,0";"924,7";"3,6";"304,0";"7,6";"";"0,0"
"04/07/2015";"0100";"17,8";"17,9";"17,3";"77,0";"82,0";"77,0";"13,7";"14,2";"13,7";"925,0";"925,1";"924,8";"3,7";"310,0";"7,9";"";"0,0"
"04/07/2015";"0200";"16,9";"18,0";"16,9";"81,0";"81,0";"76,0";"13,7";"13,8";"13,5";"925,4";"925,5";"925,0";"1,2";"249,0";"9,9";"";"1,0"
"04/07/2015";"0300";"18,2";"18,2";"16,7";"74,0";"83,0";"74,0";"13,6";"14,1";"13,6";"924,6";"925,4";"924,6";"4,4";"330,0";"9,0";"";"1,0"
"04/07/2015";"0400";"18,0";"18,9";"18,0";"77,0";"77,0";"71,0";"13,8";"13,8";"13,4";"924,3";"924,7";"924,0";"3,7";"326,0";"9,0";"";"0,2"
"04/07/2015";"0500";"17,6";"18,0";"17,5";"79,0";"80,0";"77,0";"14,0";"14,3";"13,9";"923,9";"924,3";"923,8";"3,1";"308,0";"7,4";"";"0,0"
"04/07/2015";"0600";"17,9";"18,2";"17,6";"78,0";"80,0";"78,0";"14,1";"14,3";"14,0";"923,6";"923,9";"923,4";"2,3";"323,0";"7,6";"";"0,0"
"04/07/2015";"0700";"17,8";"17,9";"17,5";"77,0";"80,0";"77,0";"13,8";"14,2";"13,8";"923,8";"923,9";"923,5";"3,7";"322,0";"6,6";"";"0,0"
"04/07/2015";"0800";"16,6";"17,9";"16,6";"84,0";"84,0";"76,0";"13,9";"13,9";"13,3";"923,8";"923,9";"923,5";"0,0";"173,0";"6,6";"";"0,0"
"04/07/2015";"0900";"16,6";"16,7";"16,5";"85,0";"85,0";"84,0";"14,1";"14,1";"13,9";"924,0";"924,0";"923,7";"0,1";"192,0";"1,3";"";"0,0"
"04/07/2015";"1000";"16,9";"16,9";"16,6";"85,0";"85,0";"85,0";"14,4";"14,4";"14,1";"924,3";"924,4";"923,9";"0,5";"254,0";"2,4";"2,00";"0,0"
"04/07/2015";"1100";"18,2";"18,3";"16,8";"79,0";"85,0";"79,0";"14,5";"15,1";"14,2";"925,1";"925,1";"924,2";"0,8";"246,0";"3,2";"88,90";"0,0"
"04/07/2015";"1200";"20,0";"20,0";"17,9";"67,0";"80,0";"67,0";"13,8";"14,8";"13,8";"926,1";"926,1";"925,1";"3,7";"305,0";"7,6";"357,90";"0,0"
"04/07/2015";"1300";"20,2";"20,2";"19,7";"70,0";"72,0";"66,0";"14,5";"14,5";"13,6";"926,5";"926,6";"926,1";"0,4";"294,0";"7,6";"491,70";"0,0"
"04/07/2015";"1400";"21,0";"21,4";"20,2";"69,0";"70,0";"66,0";"15,1";"15,1";"14,1";"926,7";"926,7";"926,4";"2,2";"284,0";"6,7";"1379,60";"0,0"
"04/07/2015";"1500";"20,4";"21,3";"20,4";"70,0";"70,0";"67,0";"14,8";"15,4";"14,5";"926,4";"926,7";"926,2";"2,4";"243,0";"6,6";"878,40";"0,0"
"04/07/2015";"1600";"19,8";"20,4";"19,8";"73,0";"73,0";"70,0";"14,8";"15,0";"14,6";"926,1";"926,4";"926,1";"1,8";"267,0";"5,9";"345,60";"0,0"
"04/07/2015";"1700";"16,7";"19,9";"16,7";"82,0";"82,0";"72,0";"13,6";"15,0";"13,2";"925,8";"926,1";"925,6";"1,9";"182,0";"5,7";"210,70";"0,0"
"04/07/2015";"1800";"15,0";"16,7";"15,0";"88,0";"88,0";"82,0";"13,0";"13,9";"12,9";"926,6";"926,6";"925,8";"2,7";"173,0";"6,1";"42,50";"0,4"
"04/07/2015";"1900";"14,4";"15,0";"14,3";"89,0";"89,0";"88,0";"12,6";"13,1";"12,4";"927,2";"927,2";"926,6";"2,1";"173,0";"7,5";"84,10";"1,0"
"04/07/2015";"2000";"13,9";"14,5";"13,9";"89,0";"89,0";"88,0";"12,2";"12,6";"12,0";"927,8";"927,8";"927,2";"2,1";"182,0";"6,4";"27,60";"0,2"
"04/07/2015";"2100";"12,2";"13,9";"12,2";"89,0";"90,0";"88,0";"10,4";"12,1";"10,4";"928,5";"928,6";"927,8";"2,7";"184,0";"6,4";"";"2,0"
"04/07/2015";"2200";"12,0";"12,2";"11,8";"89,0";"89,0";"89,0";"10,2";"10,5";"10,1";"929,6";"929,6";"928,5";"1,8";"175,0";"6,9";"";"0,0"
"04/07/2015";"2300";"11,1";"12,0";"11,0";"88,0";"89,0";"88,0";"9,2";"10,2";"9,2";"930,4";"930,4";"929,5";"2,7";"177,0";"6,5";"";"0,4"
"05/07/2015";"0000";"11,1";"11,2";"10,9";"87,0";"89,0";"87,0";"9,0";"9,5";"9,0";"931,1";"931,1";"930,4";"1,5";"139,0";"6,5";"";"0,4"
"05/07/2015";"0100";"11,3";"11,3";"11,0";"79,0";"87,0";"79,0";"7,8";"9,0";"7,6";"931,3";"931,3";"931,1";"0,6";"130,0";"6,3";"";"0,0"
"05/07/2015";"0200";"11,6";"11,7";"11,3";"81,0";"82,0";"79,0";"8,5";"8,7";"7,9";"931,5";"931,5";"931,2";"2,9";"138,0";"6,6";"";"0,0"
"05/07/2015";"0300";"11,5";"11,6";"11,5";"71,0";"81,0";"71,0";"6,4";"8,4";"6,4";"931,8";"931,9";"931,3";"3,1";"149,0";"8,9";"";"0,0"
"05/07/2015";"0400";"11,3";"11,6";"11,3";"75,0";"75,0";"70,0";"7,0";"7,0";"6,3";"931,9";"932,0";"931,6";"2,2";"141,0";"7,7";"0,10";"0,0"
"05/07/2015";"0500";"11,3";"11,3";"11,3";"76,0";"76,0";"75,0";"7,2";"7,3";"7,0";"931,4";"932,1";"931,4";"2,7";"136,0";"7,4";"0,10";"0,0"
"05/07/2015";"0600";"11,3";"11,4";"11,3";"77,0";"77,0";"76,0";"7,5";"7,5";"7,2";"931,1";"931,5";"931,0";"2,6";"130,0";"7,3";"";"0,0"
"05/07/2015";"0700";"11,2";"11,4";"11,1";"80,0";"80,0";"77,0";"7,9";"7,9";"7,5";"930,8";"931,2";"930,8";"2,6";"139,0";"7,3";"";"0,0"
"05/07/2015";"0800";"11,2";"11,2";"11,1";"77,0";"80,0";"77,0";"7,3";"7,8";"7,3";"931,2";"931,3";"930,8";"2,5";"135,0";"8,1";"";"0,0"
"05/07/2015";"0900";"11,3";"11,3";"11,2";"78,0";"79,0";"77,0";"7,6";"7,7";"7,3";"931,3";"931,3";"931,0";"2,6";"118,0";"5,7";"";"0,0"
"05/07/2015";"1000";"11,3";"11,3";"11,2";"79,0";"79,0";"78,0";"7,7";"7,8";"7,6";"932,0";"932,0";"931,1";"2,8";"119,0";"6,2";"4,70";"0,0"
"05/07/2015";"1100";"11,5";"11,5";"11,3";"79,0";"79,0";"78,0";"7,9";"7,9";"7,7";"932,4";"932,4";"931,9";"2,1";"126,0";"6,0";"55,40";"0,0"
"05/07/2015";"1200";"11,6";"11,7";"11,5";"81,0";"81,0";"77,0";"8,5";"8,5";"7,7";"932,9";"932,9";"932,4";"2,3";"97,0";"5,3";"241,00";"0,0"
"05/07/2015";"1300";"12,1";"12,2";"11,5";"80,0";"83,0";"80,0";"8,7";"9,0";"8,4";"932,9";"933,1";"932,7";"3,4";"89,0";"6,2";"478,90";"0,0"
"05/07/2015";"1400";"12,3";"12,5";"12,1";"80,0";"80,0";"78,0";"8,9";"9,0";"8,6";"932,7";"933,0";"932,6";"3,9";"98,0";"7,4";"573,50";"0,0"
"05/07/2015";"1500";"13,0";"13,1";"12,3";"78,0";"80,0";"78,0";"9,4";"9,4";"8,9";"932,4";"932,7";"932,3";"2,8";"115,0";"6,1";"686,40";"0,0"
"05/07/2015";"1600";"13,9";"13,9";"13,1";"75,0";"78,0";"74,0";"9,5";"9,6";"9,0";"931,4";"932,4";"931,4";"3,0";"105,0";"5,7";"658,90";"0,0"
"05/07/2015";"1700";"14,1";"14,1";"13,8";"74,0";"75,0";"74,0";"9,5";"9,7";"9,2";"931,1";"931,4";"931,0";"2,9";"109,0";"5,9";"669,20";"0,0"
"05/07/2015";"1800";"14,2";"14,3";"14,0";"75,0";"75,0";"74,0";"9,8";"9,9";"9,4";"930,5";"931,1";"930,5";"2,8";"99,0";"5,8";"381,50";"0,0"
"05/07/2015";"1900";"14,0";"14,3";"13,9";"77,0";"77,0";"75,0";"10,0";"10,1";"9,8";"930,3";"930,7";"930,2";"3,0";"97,0";"5,6";"378,20";"0,0"
"05/07/2015";"2000";"13,7";"14,0";"13,7";"77,0";"77,0";"76,0";"9,8";"9,9";"9,7";"930,4";"930,4";"930,1";"2,6";"99,0";"6,5";"205,20";"0,0"
"05/07/2015";"2100";"13,5";"13,7";"13,5";"76,0";"77,0";"75,0";"9,3";"9,7";"9,3";"931,0";"931,0";"930,3";"3,1";"102,0";"6,6";"8,30";"0,0"
"05/07/2015";"2200";"13,6";"13,6";"13,5";"77,0";"77,0";"76,0";"9,7";"9,7";"9,3";"931,0";"931,2";"930,9";"2,4";"108,0";"5,8";"";"0,0"
"05/07/2015";"2300";"13,5";"13,6";"13,5";"80,0";"80,0";"77,0";"10,1";"10,2";"9,7";"931,4";"931,4";"930,9";"3,2";"103,0";"5,8";"";"0,0"
"06/07/2015";"0000";"13,4";"13,5";"13,4";"80,0";"80,0";"80,0";"10,1";"10,1";"10,0";"931,5";"931,6";"931,1";"2,1";"105,0";"6,4";"";"0,0"
"06/07/2015";"0100";"13,3";"13,4";"13,3";"82,0";"82,0";"80,0";"10,3";"10,3";"10,0";"931,5";"931,6";"931,4";"2,9";"108,0";"5,7";"";"0,0"
"06/07/2015";"0200";"12,9";"13,3";"12,9";"85,0";"85,0";"82,0";"10,4";"10,4";"10,3";"931,1";"931,5";"931,0";"3,0";"99,0";"5,0";"";"0,0"
"06/07/2015";"0300";"12,5";"12,9";"12,5";"85,0";"86,0";"85,0";"10,1";"10,4";"10,1";"930,6";"931,1";"930,6";"2,7";"94,0";"5,3";"";"0,0"
"06/07/2015";"0400";"12,4";"12,5";"12,4";"85,0";"85,0";"85,0";"9,9";"10,1";"9,9";"930,6";"930,9";"930,6";"2,5";"83,0";"5,5";"";"0,0"
"06/07/2015";"0500";"12,2";"12,4";"12,2";"86,0";"86,0";"85,0";"9,9";"10,0";"9,9";"930,1";"930,6";"930,1";"1,6";"83,0";"5,2";"";"0,0"
"06/07/2015";"0600";"11,8";"12,2";"11,8";"87,0";"87,0";"86,0";"9,6";"9,9";"9,6";"929,8";"930,1";"929,8";"2,6";"77,0";"6,6";"";"0,0"
"06/07/2015";"0700";"11,9";"12,0";"11,7";"86,0";"87,0";"85,0";"9,6";"9,7";"9,5";"929,8";"930,0";"929,7";"2,9";"103,0";"6,9";"";"0,0"
"06/07/2015";"0800";"12,0";"12,0";"11,9";"84,0";"86,0";"84,0";"9,3";"9,6";"9,3";"930,2";"930,2";"929,7";"0,0";"85,0";"6,0";"";"0,0"
"06/07/2015";"0900";"12,0";"12,0";"12,0";"84,0";"84,0";"84,0";"9,4";"9,4";"9,3";"930,4";"930,4";"930,2";"0,0";"79,0";"0,0";"";"0,0"
"06/07/2015";"1000";"12,1";"12,1";"12,0";"81,0";"84,0";"81,0";"8,9";"9,4";"8,9";"931,3";"931,3";"930,3";"0,0";"79,0";"0,0";"14,10";"0,0"
"06/07/2015";"1100";"12,8";"12,8";"12,1";"79,0";"81,0";"79,0";"9,1";"9,2";"8,9";"931,8";"931,8";"931,2";"2,4";"75,0";"7,2";"278,00";"0,0"
"06/07/2015";"1200";"13,8";"13,8";"12,7";"77,0";"79,0";"76,0";"9,7";"9,7";"8,8";"931,9";"932,0";"931,6";"3,2";"74,0";"7,8";"562,30";"0,0"
"06/07/2015";"1300";"15,2";"15,5";"13,8";"71,0";"77,0";"70,0";"10,0";"10,4";"9,5";"931,6";"932,0";"931,6";"3,8";"76,0";"9,8";"1240,00";"0,0"
"06/07/2015";"1400";"16,9";"16,9";"15,2";"68,0";"72,0";"68,0";"11,0";"11,0";"10,0";"931,1";"931,7";"931,1";"3,7";"73,0";"9,8";"1942,30";"0,0"
"06/07/2015";"1500";"18,1";"19,0";"16,8";"63,0";"68,0";"62,0";"11,0";"12,3";"10,6";"930,4";"931,1";"930,4";"2,8";"73,0";"9,5";"2492,10";"0,0"
"06/07/2015";"1600";"20,2";"20,2";"18,0";"60,0";"65,0";"59,0";"12,3";"12,4";"11,0";"929,8";"930,4";"929,8";"2,0";"62,0";"6,7";"2368,80";"0,0"
"06/07/2015";"1700";"19,7";"20,8";"19,2";"60,0";"63,0";"57,0";"11,8";"12,7";"11,4";"928,7";"929,8";"928,7";"2,2";"72,0";"5,6";"1534,40";"0,0"
"06/07/2015";"1800";"20,1";"20,7";"19,5";"59,0";"62,0";"58,0";"12,0";"12,9";"11,7";"928,4";"928,7";"928,4";"2,3";"98,0";"6,0";"1506,60";"0,0"
